platformGameId,esportsGameId,tournamentId,teamMapping.18,teamMapping.19,participantMapping.1,participantMapping.2,participantMapping.3,participantMapping.4,participantMapping.5,participantMapping.6,participantMapping.7,participantMapping.8,participantMapping.9,participantMapping.10,teamMapping.16,teamMapping.17,teamMapping.20,teamMapping.21,teamMapping.22
val:6aaf48c7-7665-4b05-9c48-657688d67045,109974888243571194,109974888242063857,0,0,106229920360816436,99566407765334300,106525415831916494,106525416849604559,106507078369536452,106525489805459472,107769216664661606,108273958835992183,106525538484682825,106664993881319312,0,0,0,105748037960121143,105665869861005803
val:969a0e8f-273a-4412-84dd-c16d8cd009ad,109998160289015815,109711321498527756,106652371451437497,105680883461219195,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,0,0,0,0,0
val:9c6c3e19-bff4-4ed5-b75b-edf4e3a81e9f,109711032726168469,109710937834457925,0,0,107729645884517702,109794592383700732,106230236294103708,107054598846006993,107736272464564718,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,0,107745125595754895,108241004210065453
val:d9710081-ceb4-4bce-b3bd-cc784f519989,109711032720270172,109710937834457925,0,0,106156773024391652,109794767669038974,106489999216559638,108395376345727088,106489985594967563,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,0,0,0,106013381894847385,105788004225594471
val:3603722c-e14c-4040-8a3d-17094893bd6c,109711321499379888,109711321498527756,105680883461219195,106652371451437497,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,106230224874717841,110225376606843693,106652157508218765,106652155439574920,106230238671593346,0,0,0,0,0
val:89dc0c15-07d7-4649-9e94-e809b23cb5ca,109974888243571261,109974888242063857,0,0,106116557437417209,107742456626199444,106116463555917446,106116521073981149,108058714246007482,106525474853482229,99566407765334300,106525415831916494,106525416849604559,106507078369536452,0,0,0,105665869861005803,108058641500699213
val:c051cb6b-12b8-49ca-8045-cdf8ea7f1d8f,109711032726168454,109710937834457925,0,0,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,107735185441106189,107795656627193642
val:b9a03aed-ac7b-4ab2-a763-39d693c160dd,109711321499314269,109711321498527756,107722603442258744,105720659034682989,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,0,0,0,0,0
val:9e326911-a490-4cce-b9bd-34d79be65e03,109711032720270184,109710937834457925,0,0,106156773024391652,109794767669038974,106489999216559638,108395376345727088,106489985594967563,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,0,0,0,106652371451437497,105788004225594471
val:45fb7fe7-5e36-45d2-8f96-97bebfbc9f5f,110551570692873351,110551570691955817,0,0,109980839435632237,106525490978488340,107769215086183858,107891889389481497,107769215218413128,109795095271772200,106729738116921244,109795093064956728,110790647283329030,109795086166200353,0,0,105680908693496715,107772960652844036,0
val:e4f5a815-9163-4c39-b988-eb285a7c8115,109711321499314220,109711321498527756,105680883461219195,107735185441106189,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,0,0,0,0,0
val:fbb42359-6a2c-4101-9d7c-03180eb59fe9,109711321499379853,109711321498527756,108241004210065453,106652371451437497,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,107729645884517702,106230236294103708,108209812329558353,107054598846006993,109794592383700732,0,0,0,0,0
val:37a3e61f-e3d7-42f1-bcf5-82d89eb5a761,109998160289015824,109711321498527756,106013381894847385,105720659034682989,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,0,0,0,0,0
val:f5fc6aa9-bd65-4a19-b3a0-e16e48117538,109711321499314208,109711321498527756,107735185441106189,107722603442258744,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,0,0
val:da023ff2-3349-4a46-9bc0-85eda567f4f3,110445180514934054,110445180514540816,0,108696151689107350,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,0,0,105827039633208481,0,0
val:5824d500-1ebd-41dd-9ecf-b81da37c0d7a,109981148950599598,109974888242063857,0,0,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,0,107745125595754895,107772960652844036
val:05440d95-0309-49a7-836a-4c15f654c387,109711321499379893,109711321498527756,106652371451437497,106013381894847385,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,0,0,0,0,0
val:98c27e9f-5146-4ee5-963f-5a80a2b3816a,110445220928937151,110445220928609427,0,105795137629057449,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,106724771285467852,106724769775977160,106724767436961366,106230374904906489,107760969753086434,0,0,108696151689107350,0,0
val:ff0f5fa2-676a-44fa-a29c-44d7af5b210e,111799864363803134,111799864361902547,107722603442258744,107735185441106189,106651978230682922,107735279244326096,106651987726718259,109641692971255202,109641703010671346,106652153897244072,107736211832747525,109664363719653316,106651763961975955,107736213233216306,0,0,0,0,0
val:cfeb619d-b382-4724-8a8d-cd6cc0ea0245,110551570692938914,110551570691955817,0,0,110790629145363929,110790630189086505,110790631471957471,110790632788902088,108695530758948834,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,0,0,105680972836508184,110773882819766782,0
val:97dea727-2af3-45c0-ab3d-a9f6d8577269,109999128958790417,109999128956889858,0,0,106605634242475474,106605622159876355,106605660674445443,108718263033219961,107842973215786115,106532933054820788,107019802340030902,106525410665758661,106605693810374153,106668472978208449,0,0,0,107019798230895224,105787569021644540
val:46b48026-aada-4943-864b-2bc2f9e7f462,108871629798741417,108871629797692793,0,0,106172926875591321,106156773024391652,106156791842474396,106156765007120785,106156788001006057,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,105680908693496715,105623681847525855,0,0,0
val:7bb71d89-3ed2-47db-a989-687e427b7685,109711032720270160,109710937834457925,0,0,107760837151547453,107760834954512281,106668560532987448,106668517751420644,106668561394196028,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,0,0,0,105680883461219195,107254601668550883
val:2c6b5ff1-c679-4f69-a7f4-d8b0e196cc47,109999128958790502,109999128956889858,0,0,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,107786690677632484,108329605365228616,106532640888279481,106532650225238403,106535376300475294,0,0,0,105665378258561492,105787560411852534
val:87a2584a-cd7d-44a1-99e9-a6c2b3b6d8f8,110445220928937123,110445220928609427,0,107772960652844036,106116440965658227,109980978569936581,106116540451628694,106116492286441131,106507002486193030,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,0,0,107745125595754895,0,0
val:8ad592c1-7bcb-4706-a37a-22c956f3266a,108871629798741408,108871629797692793,0,0,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,107760839740308002,106724757750442614,107760839234471926,107760839352836185,106668475658821122,105750884620888004,105787560411852534,0,0,0
val:c1b50153-69a4-4b73-b358-c47f19f41d8b,109711321499314272,109711321498527756,105720659034682989,106652371451437497,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,0,0,0,0,0
val:7b5bb1d1-aec1-40b9-99ff-13900bff4dd8,109998160289081379,109711321498527756,105680972836508184,105680883461219195,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,0,0,0,0,0
val:a7104b9d-4139-4615-bb7d-97850fcc6f14,111811151251583441,111811151250338218,0,0,106116524342027888,107742456385056460,106116540451628694,106116492286441131,106507002486193030,106116440965658227,107891889389481497,106489999216559638,107769214873453994,106156773024391652,0,0,105788004225594471,107745125595754895,0
val:475b498b-f69c-43dc-aa74-496fb6813806,111799864363868694,111799864361902547,0,108241004210065453,106651793396690606,109630635013669017,106651631294239818,107729648820931094,107735300473140442,109715242528483605,108469291932519294,106230276315764487,109918865741533645,107042219372351080,0,0,106013381894847385,0,0
val:cca56de7-1b5e-4934-b4c1-52d60abbdeb3,109711321499314220,109711321498527756,105680883461219195,107735185441106189,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,0,0,0,0,0
val:804472d8-8bbc-451e-b6da-562466824e87,110445220928937121,110445220928609427,0,108696151689107350,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,0,0,105680883461219195,0,0
val:9da706f9-be95-494e-ac01-7f233edbc361,109998160289015811,109711321498527756,105720659034682989,105680972836508184,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,0,0,0,0,0
val:68bd0bc5-acd3-4332-854f-d83049fe81b5,109999128958856117,109999128956889858,0,0,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,109794898623952350,107760829357934370,106230370674623216,107760828736855945,109816693557586718,0,0,0,109710990829217937,105787560411852534
val:2f9c96f8-207b-4def-8b02-8719efb38a97,109999128958856130,109999128956889858,0,0,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,106535376300475294,106532836263981380,106532640888279481,108329605365228616,107786690677632484,0,0,0,105665378258561492,105827039633208481
val:509274fb-31a6-4f90-8fbc-1d4ebb056b22,108871676165986736,108871629797692793,105680972836508184,107795656627193642,106532686424986077,106532652856312203,106532684877070738,106535378430874709,106532683698754008,106230274512017155,106230271915475632,103537287230111095,107764993888872529,107729646065265994,0,0,0,0,0
val:b8838375-39f1-4b3d-a1fa-02dc2e184df0,108871676165921166,108871629797692793,107795656627193642,0,106532686424986077,106532652856312203,106532684877070738,106535378430874709,106532683698754008,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,0,105680908693496715,0,0,0
val:b63fe2ab-5872-4c40-a7d7-3eff73b302a0,108871676165986742,108871629797692793,105680908693496715,0,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,106532686424986077,106532652856312203,106532684877070738,106535378430874709,106532683698754008,0,107795656627193642,0,0,0
val:2d2e317e-9751-4619-9d26-1660154645e0,109974888243571242,109974888242063857,0,0,107056171907794810,107056191044293045,110060008637724022,106229950694048376,110060010341614487,106116524342027888,109980863936829229,106506447872281272,106116533404804753,106116525718283893,0,0,0,105630080842965451,106013968992887532
val:eec787be-c8b2-4d50-aada-01e6a5a3e253,109974888243571266,109974888242063857,0,0,106525474853482229,99566407765334300,106525415831916494,106525416849604559,106507078369536452,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,0,107745125595754895,105665869861005803
val:96258076-58d2-4bb6-9c1d-a23a8c9def07,108517718726764949,108517718725650809,0,0,106651651697765967,106651793396690606,106651804162806952,106652797409980789,107735297326632949,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,0,0,0,105680908693496715,105681061943225763
val:ab9741a4-9d9b-4307-b33f-da7ab76aff04,109974888243636874,109974888242063857,0,0,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,106116440965658227,109980978569936581,106116540451628694,106116492286441131,106507002486193030,0,0,0,107745125595754895,105665339248060878
